59345;3002536;103604;RLS/Squidle;12;13.3333333333333
60186;912351284;105319;RLS/Squidle;2;2
60614;3000075;106450;RLS/Squidle;38;42.2222222222222
60896;3000037;106853;RLS/Squidle;16;15.8415841584158
61512;3000158;108232;RLS/Squidle;8;8.98876404494382
63286;912344873;112348;RLS/Squidle;2;1.98019801980198
64007;912341949;114211;RLS/Squidle;1;1
64293;912344869;114985;RLS/Squidle;22;22.680412371134
64515;912344872;115449;RLS/Squidle;1;1
65059;3000034;116922;RLS/Squidle;27;30
65845;912345060;118878;RLS/Squidle;3;3
66647;3000023;120945;RLS/Squidle;7;7.86516853932584
66764;3000080;121294;RLS/Squidle;1;0.99009900990099
66941;3000236;121923;RLS/Squidle;1;1.0989010989011
68131;912342968;125920;RLS/Squidle;8;8
68462;3000029;126952;RLS/Squidle;5;5.68181818181818
68756;3002538;127976;RLS/Squidle;8;8
454;912351918;895;Australian Coral Species;2;1.63934426229508
1601;912352128;2595;Australian Coral Species;1;0.961538461538462
1612;912351896;2618;Australian Coral Species;6;6.12244897959184
2537;912351941;4238;Australian Coral Species;13;12.2641509433962
2590;912351999;4316;Australian Coral Species;1;0.961538461538462
2751;912351921;4510;Australian Coral Species;1;0.970873786407767
3437;912344182;5807;Australian Coral Species;4;3.73831775700935
4416;912352041;7501;Australian Coral Species;3;3
5695;912351929;9449;Australian Coral Species;4;3.7037037037037
10065;912352037;16481;Australian Coral Species;6;5.5045871559633
10828;912344170;17860;Australian Coral Species;4;3.92156862745098
11242;912352099;18660;Australian Coral Species;2;1.98019801980198
13246;912351906;21999;Australian Coral Species;10;9.9009900990099
13760;912351879;22692;Australian Coral Species;8;7.84313725490196
15369;912351998;24983;Australian Coral Species;2;1.9047619047619
16034;912344177;26129;Australian Coral Species;1;1.35135135135135
16404;912351931;26723;Australian Coral Species;16;16.3265306122449
18090;912344180;29410;Australian Coral Species;1;0.952380952380952
18973;912352063;31069;Australian Coral Species;2;2
22424;912351901;36739;Australian Coral Species;7;6.66666666666667
23152;912352084;37850;Australian Coral Species;1;1.0989010989011
25016;912351944;40680;Australian Coral Species;2;2.02020202020202
28659;912351903;46171;Australian Coral Species;2;1.98019801980198
32268;912351933;52495;Australian Coral Species;7;7.14285714285714
33456;912352121;54514;Australian Coral Species;1;1.03092783505155
33679;912352045;54780;Australian Coral Species;1;0.961538461538462
33862;912351888;55232;Australian Coral Species;2;1.94174757281553
34435;912351967;56230;Australian Coral Species;5;4.58715596330275
36590;912351895;60159;Australian Coral Species;7;7
37454;912351935;61629;Australian Coral Species;2;1.86915887850467
38421;912351897;63690;Australian Coral Species;17;16.6666666666667
38963;912352126;64700;Australian Coral Species;1;0.900900900900901
40638;912351912;68207;Australian Coral Species;5;5
42449;912351916;71598;Australian Coral Species;3;2.94117647058824
42470;912351966;71604;Australian Coral Species;5;5.55555555555556
43881;912344195;73870;Australian Coral Species;1;0.99009900990099
45187;912351953;76135;Australian Coral Species;20;19.047619047619
47184;912351930;79759;Australian Coral Species;8;7.84313725490196
47258;912351913;79860;Australian Coral Species;1;0.99009900990099
47446;912351940;80470;Australian Coral Species;7;6.66666666666667
49385;912352095;84124;Australian Coral Species;3;2.83018867924528
50202;912352005;85613;Australian Coral Species;4;3.44827586206897
50950;912352004;87004;Australian Coral Species;3;2.94117647058824
52010;912352083;88851;Australian Coral Species;4;4.08163265306122
55149;912351884;95046;Australian Coral Species;10;9.00900900900901
55423;912351900;95544;Australian Coral Species;5;4.90196078431373
57107;912352094;99293;Australian Coral Species;3;2.9126213592233
57761;912351954;100499;Australian Coral Species;13;13.265306122449
58871;912344176;102620;Australian Coral Species;10;9.80392156862745
59770;912351908;104325;Australian Coral Species;2;1.96078431372549
62055;912351950;109265;Australian Coral Species;6;5.94059405940594
64042;912351932;114300;Australian Coral Species;3;2.83018867924528
64069;912352024;114330;Australian Coral Species;5;5
66088;912351997;119563;Australian Coral Species;1;0.952380952380952
67722;912351943;124352;Australian Coral Species;5;5.05050505050505
68504;912351947;127017;Australian Coral Species;4;3.96039603960396
68895;912352100;128548;Australian Coral Species;1;0.99009900990099
68922;912351909;128665;Australian Coral Species;4;4.16666666666667
68953;912344171;128724;Australian Coral Species;7;6.79611650485437
69078;912351907;129151;Australian Coral Species;12;12.2448979591837
1325;912352135;2176;RLS/Squidle;13;13
18564;912344608;30072;RLS/Squidle;2;1.9047619047619
18921;3000035;30978;RLS/Squidle;2;2.35294117647059
22458;3000214;36789;RLS/Squidle;1;1.11111111111111
24526;3000020;39880;RLS/Squidle;1;1.11111111111111
36371;912351718;59820;RLS/Squidle;5;4
38881;912346755;64539;RLS/Squidle;1;1
42352;3000107;71457;RLS/Squidle;1;0.99009900990099
47691;912346574;80909;RLS/Squidle;2;1.66666666666667
562;3002585;1006;RLS/Squidle;8;7.92079207920792
780;912351403;1314;RLS/Squidle;21;20.7920792079208
859;3000073;1479;RLS/Squidle;32;36.7816091954023
1698;912343952;2717;RLS/Squidle;8;8
1742;3000156;2787;RLS/Squidle;7;7
1864;912351311;2959;RLS/Squidle;1;1
1901;912343540;2984;RLS/Squidle;1;1
3002;3000114;4994;RLS/Squidle;18;19.7802197802198
3648;912343520;6096;RLS/Squidle;7;7
4745;912343833;8010;RLS/Squidle;14;14
5004;912351869;8381;RLS/Squidle;12;11.4285714285714
6534;3000165;10534;RLS/Squidle;1;0.99009900990099
6984;912351314;11329;RLS/Squidle;2;2
8382;912346312;13861;RLS/Squidle;1;0.99009900990099
8807;912341941;14584;RLS/Squidle;7;6.93069306930693
9829;912343524;16089;RLS/Squidle;37;37
9843;912343525;16092;RLS/Squidle;4;4
11057;912343536;18281;RLS/Squidle;5;5
11991;912351306;19969;RLS/Squidle;1;1
11997;3002544;19973;RLS/Squidle;1;1
12238;912343529;20491;RLS/Squidle;1;1.11111111111111
12564;912341961;20958;RLS/Squidle;2;2
12917;912347861;21398;RLS/Squidle;1;1
13389;912351380;22235;RLS/Squidle;1;0.99009900990099
13508;912351308;22436;RLS/Squidle;4;4
14493;3000146;23960;RLS/Squidle;3;3.33333333333333
15638;912350197;25417;RLS/Squidle;1;0.909090909090909
18006;3002599;29257;RLS/Squidle;5;5
19114;3000084;31334;RLS/Squidle;11;12.0879120879121
21743;912343542;35464;RLS/Squidle;5;5
22718;3002584;37175;RLS/Squidle;9;8.91089108910891
22760;912347867;37366;RLS/Squidle;2;2.02020202020202
24625;3000201;39997;RLS/Squidle;16;15.8415841584158
24731;912342978;40150;RLS/Squidle;37;18.407960199005
24802;912343532;40284;RLS/Squidle;4;4.04040404040404
25413;912351440;41315;RLS/Squidle;18;12.8571428571429
26429;912345059;42804;RLS/Squidle;1;1
26970;3002600;43410;RLS/Squidle;5;4.90196078431373
27321;3002582;43886;RLS/Squidle;32;31.6831683168317
